STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
135;Chrz;4;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:15:51.903;13:15:51.903;9:35.551;575,551;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.867;N;177;;48.477;N;233;;1:13.223;N;167;;18.633;N;122;;2:05.737;N;193;;39.206;N;241;;2:52.674;N;213;;20.720;N;265;;31.014;N;;;;N;;N;;N;8:49.860;46;N;0;;            ;;3;0;0;0;0;1;3;8:49.860
135;Chrz;4;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:25:09.289;13:25:09.289;9:17.386;557,386;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.541;N;200;;48.294;N;231;;1:11.170;N;196;;11.057;N;264;;2:02.452;N;198;;38.577;N;242;;2:49.695;N;214;;20.768;N;266;;30.832;N;;;;N;;N;;N;8:49.860;46;N;0;;            ;;4;0;0;0;0;1;4;8:49.860
135;Chrz;4;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:34:20.955;13:34:20.955;9:11.666;551,666;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.366;N;198;;46.975;N;233;;1:11.490;N;194;;11.119;N;262;;2:00.077;N;198;;37.247;N;245;;2:49.319;N;213;;20.630;N;266;;30.443;N;;;;N;;N;;N;8:49.860;46;N;0;;            ;;5;0;0;0;0;1;5;8:49.860
140;Muyt;1;Muytjens;Olivier;Brody;;Derenne;Jacques;Dujardyn;Kurt;Belg;Pit Lane AMC Sankt Vith;PRO-AM                                                      ;Toyota GT86 Cup;1;13:09:47.745;13:09:47.745;10:24.731;624,731;J;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;51.961;J;170;;53.145;J;182;;1:18.357;J;178;;12.961;J;214;;2:12.078;J;157;;46.052;J;186;;3:06.787;J;177;;25.754;N;207;;37.636;N;;;;N;;N;;N;10:24.470;118;N;0;;            ;;1;0;0;0;0;1;1;10:24.470
140;Muyt;3;Muytjens;Olivier;Brody;;Derenne;Jacques;Dujardyn;Kurt;Belg;Pit Lane AMC Sankt Vith;PRO-AM                                                      ;Toyota GT86 Cup;2;13:26:52.824;13:26:52.824;17:05.079;1025,079;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;6:55.648;N;136;;58.628;N;169;;1:26.805;N;160;;13.889;N;206;;2:23.759;N;152;;48.305;N;186;;3:14.346;N;172;;25.807;N;206;;37.892;N;;;;N;;N;;N;10:24.470;118;N;0;;            ;;2;0;0;0;0;1;2;10:24.470
140;Muyt;3;Muytjens;Olivier;Brody;;Derenne;Jacques;Dujardyn;Kurt;Belg;Pit Lane AMC Sankt Vith;PRO-AM                                                      ;Toyota GT86 Cup;3;13:37:49.990;13:37:49.990;10:57.166;657,166;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;53.362;N;163;;56.405;N;178;;1:23.304;N;164;;13.652;N;209;;2:24.474;N;147;;48.070;N;183;;3:14.186;N;175;;25.645;J;208;;38.068;N;;;;N;;N;;N;10:24.470;118;N;0;;            ;;3;0;0;0;0;2;1;10:24.470
140;Muyt;3;Muytjens;Olivier;Brody;;Derenne;Jacques;Dujardyn;Kurt;Belg;Pit Lane AMC Sankt Vith;PRO-AM                                                      ;Toyota GT86 Cup;4;13:48:53.590;13:48:53.590;11:03.600;663,600;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;52.859;N;162;;1:11.408;N;144;;1:22.922;N;166;;13.687;N;206;;2:18.655;N;154;;48.627;N;176;;3:12.005;N;178;;25.953;N;203;;37.484;J;;;;N;;N;;N;10:24.470;118;N;0;;            ;;4;0;0;0;0;2;2;10:24.470
143;Lies;1;Liesenfeld;Ralph;Klingmann;Raphael;Erpenbach;Carsten;Eis;Philipp;Deut;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 3 16V - SR;1;12:51:13.918;12:51:13.918;11:48.318;708,318;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;57.377;N;151;;58.681;J;175;;1:27.016;N;163;;13.703;J;211;;2:26.639;N;158;;48.239;N;167;;3:49.013;N;168;;26.638;N;203;;41.012;N;;;;N;;N;;N;10:57.834;131;N;0;;            ;;1;0;0;0;0;1;1;10:57.834
143;Lies;3;Liesenfeld;Ralph;Klingmann;Raphael;Erpenbach;Carsten;Eis;Philipp;Deut;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 3 16V - SR;2;13:11:38.789;13:11:38.789;11:27.465;687,465;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;54.541;N;161;;1:00.318;N;173;;1:29.269;N;154;;14.786;N;199;;2:26.865;N;144;;48.902;N;176;;3:26.675;N;172;;26.371;N;205;;39.738;N;;;;N;;N;;N;10:57.834;131;N;0;;            ;;2;0;0;0;0;1;2;10:57.834
143;Lies;2;Liesenfeld;Ralph;Klingmann;Raphael;Erpenbach;Carsten;Eis;Philipp;Deut;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 3 16V - SR;3;13:30:27.819;13:30:27.819;11:36.015;696,015;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;59.381;N;144;;58.704;N;182;;1:28.253;N;152;;14.214;N;205;;2:26.352;N;155;;48.541;N;176;;3:32.216;N;169;;26.741;N;199;;41.613;N;;;;N;;N;;N;10:57.834;131;N;0;;            ;;3;0;0;0;0;1;3;10:57.834
143;Lies;4;Liesenfeld;Ralph;Klingmann;Raphael;Erpenbach;Carsten;Eis;Philipp;Deut;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 3 16V - SR;4;13:48:41.160;13:48:41.160;11:08.512;668,512;J;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;53.030;J;169;;1:09.011;N;149;;1:25.465;J;162;;14.051;N;206;;2:18.963;J;158;;46.504;J;184;;3:17.402;J;179;;26.097;J;203;;37.989;J;;;;N;;N;;N;10:57.834;131;N;0;;            ;;4;0;0;0;0;1;4;10:57.834
150;Funk;1;Funke;Michael;Scheibner;Rolf;Posavac;Peter;Gebhardt;Christian;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;12:55:36.048;12:55:36.048;8:58.949;538,949;J;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;44.418;J;210;;46.920;J;232;;1:09.796;J;199;;10.963;J;262;;1:55.993;J;199;;36.728;J;248;;2:43.166;J;212;;20.631;N;269;;30.334;J;;;;N;;N;;N;8:58.696;50;N;0;;            ;;1;0;0;0;0;1;1;8:58.696
150;Funk;3;Funke;Michael;Scheibner;Rolf;Posavac;Peter;Gebhardt;Christian;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;13:24:39.189;13:24:39.189;9:29.198;569,198;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;45.691;N;187;;48.636;N;213;;1:16.815;N;185;;11.312;N;255;;2:02.768;N;197;;38.732;N;217;;2:52.844;N;218;;20.457;N;267;;31.943;N;;;;N;;N;;N;8:58.696;50;N;0;;            ;;2;0;0;0;0;1;2;8:58.696
150;Funk;3;Funke;Michael;Scheibner;Rolf;Posavac;Peter;Gebhardt;Christian;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;13:34:12.089;13:34:12.089;9:32.900;572,900;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;54.773;N;204;;48.868;N;210;;1:13.653;N;193;;11.129;N;260;;2:01.963;N;197;;39.756;N;220;;2:50.736;N;212;;20.644;N;267;;31.378;N;;;;N;;N;;N;8:58.696;50;N;0;;            ;;3;0;0;0;0;1;3;8:58.696
150;Funk;3;Funke;Michael;Scheibner;Rolf;Posavac;Peter;Gebhardt;Christian;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;4;13:47:58.042;13:47:58.042;13:45.953;825,953;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;5:02.142;N;170;;55.487;N;184;;1:14.076;N;191;;11.197;N;259;;2:02.800;N;195;;39.756;N;223;;2:48.763;N;216;;20.378;J;267;;31.354;N;;;;N;;N;;N;8:58.696;50;N;0;;            ;;4;0;0;0;0;1;4;8:58.696
160;Grie;3;Griesemann;Georg;Rönnefarth;Maik;Volte;Yves;von der Laden;Felix;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;1;12:50:45.080;12:50:45.080;8:57.761;537,761;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;42.315;N;216;;44.685;N;235;;1:07.155;N;214;;10.654;J;265;;1:52.226;N;203;;36.078;N;244;;2:55.083;N;226;;20.253;J;268;;29.312;J;;;;N;;N;;N;8:32.402;32;N;0;;            ;;1;0;0;0;0;1;1;8:32.402
160;Grie;3;Griesemann;Georg;Rönnefarth;Maik;Volte;Yves;von der Laden;Felix;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;2;12:59:25.446;12:59:25.446;8:40.366;520,366;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;41.871;J;215;;44.611;N;235;;1:07.481;N;208;;10.864;N;261;;1:51.600;N;205;;37.438;N;233;;2:36.628;N;223;;20.490;N;263;;29.383;N;;;;N;;N;;N;8:32.402;32;N;0;;            ;;2;0;0;0;0;1;2;8:32.402
160;Grie;3;Griesemann;Georg;Rönnefarth;Maik;Volte;Yves;von der Laden;Felix;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;3;13:07:58.723;13:07:58.723;8:33.277;513,277;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;42.519;N;214;;44.110;J;235;;1:05.768;J;216;;10.696;N;256;;1:50.595;J;206;;35.877;J;244;;2:33.962;J;225;;20.367;N;264;;29.383;N;;;;N;;N;;N;8:32.402;32;N;0;;            ;;3;0;0;0;0;2;1;8:32.402
160;Grie;2;Griesemann;Georg;Rönnefarth;Maik;Volte;Yves;von der Laden;Felix;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;4;13:24:14.759;13:24:14.759;9:01.018;541,018;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;43.802;N;210;;47.396;N;218;;1:10.794;N;200;;10.925;N;262;;1:57.820;N;202;;37.177;N;244;;2:41.240;N;222;;20.576;N;263;;31.288;N;;;;N;;N;;N;8:32.402;32;N;0;;            ;;4;0;0;0;0;2;2;8:32.402
160;Grie;2;Griesemann;Georg;Rönnefarth;Maik;Volte;Yves;von der Laden;Felix;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;5;13:33:16.346;13:33:16.346;9:01.587;541,587;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;50.623;N;215;;45.089;N;237;;1:08.730;N;165;;11.812;N;255;;1:57.870;N;203;;36.693;N;243;;2:40.535;N;222;;20.334;N;265;;29.901;N;;;;N;;N;;N;8:32.402;32;N;0;;            ;;5;0;0;0;0;2;3;8:32.402
160;Grie;1;Griesemann;Georg;Rönnefarth;Maik;Volte;Yves;von der Laden;Felix;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;6;13:49:37.038;13:49:37.038;9:24.177;564,177;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;43.653;N;211;;47.078;N;233;;1:13.917;N;190;;11.246;N;257;;2:04.148;N;201;;39.081;N;233;;2:52.283;N;212;;20.876;N;262;;31.895;N;;;;N;;N;;N;8:32.402;32;N;0;;            ;;6;0;0;0;0;2;4;8:32.402
161;Brod;4;Brodmerkel;Stephan;Kraihamer;Laura;Schöll;Constantin;Still;Hendrik;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;1;12:53:32.778;12:53:32.778;8:48.975;528,975;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;42.898;J;194;;44.798;J;228;;1:08.077;N;209;;10.742;N;263;;1:53.329;N;201;;37.470;N;240;;2:39.863;N;218;;20.581;N;265;;31.217;N;;;;N;;N;;N;8:38.925;36;N;0;;            ;;1;0;0;0;0;1;1;8:38.925
161;Brod;4;Brodmerkel;Stephan;Kraihamer;Laura;Schöll;Constantin;Still;Hendrik;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;2;13:04:09.589;13:04:09.589;8:40.143;520,143;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;43.735;N;118;;45.020;N;232;;1:07.020;J;213;;10.639;J;263;;1:52.432;J;202;;36.074;J;245;;2:34.743;J;224;;20.577;N;261;;29.903;N;;;;N;;N;;N;8:38.925;36;N;0;;            ;;2;0;0;0;0;1;2;8:38.925
161;Brod;3;Brodmerkel;Stephan;Kraihamer;Laura;Schöll;Constantin;Still;Hendrik;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;3;13:38:09.048;13:38:09.048;8:47.078;527,078;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;43.184;N;213;;44.995;N;235;;1:09.129;N;197;;11.010;N;259;;1:54.112;N;200;;36.367;N;244;;2:37.960;N;220;;20.538;J;264;;29.783;J;;;;N;;N;;N;8:38.925;36;N;0;;            ;;3;0;0;0;0;1;3;8:38.925
162;Amwe;2;Amweg;Manuel;Sandtler;Tim;Wolf;Florian;Adorf;Dirk;Schw;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;1;13:06:21.430;13:06:21.430;9:09.268;549,268;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;52.755;N;163;;47.762;N;237;;1:10.679;N;197;;11.270;J;238;;1:58.419;N;205;;36.401;N;250;;2:41.742;N;222;;20.219;N;268;;30.021;N;;;;N;;N;;N;8:50.402;49;N;0;;            ;;1;0;0;0;0;1;1;8:50.402
162;Amwe;2;Amweg;Manuel;Sandtler;Tim;Wolf;Florian;Adorf;Dirk;Schw;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;2;13:15:18.761;13:15:18.761;8:57.331;537,331;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;42.839;J;200;;45.655;J;239;;1:08.120;J;189;;18.199;N;111;;1:58.075;J;206;;35.743;J;251;;2:39.612;J;225;;19.927;J;272;;29.161;J;;;;N;;N;;N;8:50.402;49;N;0;;            ;;2;0;0;0;0;1;2;8:50.402
162;Amwe;1;Amweg;Manuel;Sandtler;Tim;Wolf;Florian;Adorf;Dirk;Schw;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;3;13:33:44.967;13:33:44.967;10:10.446;610,446;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;50.935;N;191;;48.376;N;242;;1:16.238;N;176;;11.471;N;260;;2:10.766;N;203;;41.947;N;213;;3:05.689;N;171;;26.029;N;205;;38.995;N;;;;N;;N;;N;8:50.402;49;N;0;;            ;;3;0;0;0;0;2;1;8:50.402
163;Hill;2;Hill;Phil;Maximilian;;Tasche;Andreas;Mönch;Michael;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;1;12:52:31.392;12:52:31.392;9:39.856;579,856;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;46.591;J;182;;49.040;N;214;;1:13.137;N;188;;11.858;J;238;;2:04.164;N;186;;39.894;J;218;;2:59.312;N;203;;22.927;J;231;;32.933;N;;;;N;;N;;N;9:22.131;77;N;0;;            ;;1;0;0;0;0;1;1;9:22.131
163;Hill;1;Hill;Phil;Maximilian;;Tasche;Andreas;Mönch;Michael;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;2;13:09:01.598;13:09:01.598;9:25.828;565,828;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;48.868;N;199;;47.285;J;217;;1:13.001;J;187;;11.929;N;236;;2:00.636;J;189;;41.175;N;194;;2:47.299;J;205;;22.995;N;227;;32.640;J;;;;N;;N;;N;9:22.131;77;N;0;;            ;;2;0;0;0;0;1;2;9:22.131
163;Hill;3;Hill;Phil;Maximilian;;Tasche;Andreas;Mönch;Michael;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;3;13:25:32.502;13:25:32.502;9:56.372;596,372;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;47.098;N;187;;50.632;N;216;;1:16.925;N;181;;11.934;N;239;;2:10.897;N;188;;40.601;N;216;;3:01.172;N;200;;23.251;N;228;;33.862;N;;;;N;;N;;N;9:22.131;77;N;0;;            ;;3;0;0;0;0;1;3;9:22.131
163;Hill;4;Hill;Phil;Maximilian;;Tasche;Andreas;Mönch;Michael;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;4;13:45:12.919;13:45:12.919;10:33.510;633,510;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;48.556;N;197;;1:08.511;N;163;;1:20.229;N;169;;12.513;N;231;;2:14.803;N;183;;43.386;N;198;;3:06.360;N;192;;23.331;N;227;;35.821;N;;;;N;;N;;N;9:22.131;77;N;0;;            ;;4;0;0;0;0;1;4;9:22.131
181;Köpp;2;Köppen;Alexander;Schaflitzl;Andreas;Pydys;Jacek;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;1;12:53:14.744;12:53:14.744;9:48.613;588,613;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;47.461;N;197;;50.092;J;223;;1:15.834;N;183;;11.610;N;252;;2:05.807;N;183;;40.072;N;222;;3:04.708;N;205;;21.197;N;263;;31.832;N;;;;N;;N;;N;9:33.193;86;N;0;;            ;;1;0;0;0;0;1;1;9:33.193
181;Köpp;2;Köppen;Alexander;Schaflitzl;Andreas;Pydys;Jacek;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;2;13:02:52.814;13:02:52.814;9:38.070;578,070;J;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;45.881;J;159;;51.081;N;221;;1:14.628;J;182;;11.696;N;249;;2:05.385;J;186;;39.978;N;230;;2:56.448;N;208;;21.088;N;263;;31.885;N;;;;N;;N;;N;9:33.193;86;N;0;;            ;;2;0;0;0;0;1;2;9:33.193
181;Köpp;1;Köppen;Alexander;Schaflitzl;Andreas;Pydys;Jacek;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;3;13:18:53.292;13:18:53.292;9:43.253;583,253;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;47.177;N;160;;52.705;N;220;;1:15.629;N;186;;11.551;J;252;;2:09.491;N;187;;39.539;J;230;;2:53.607;J;208;;20.886;J;267;;32.668;N;;;;N;;N;;N;9:33.193;86;N;0;;            ;;3;0;0;0;0;1;3;9:33.193
181;Köpp;1;Köppen;Alexander;Schaflitzl;Andreas;Pydys;Jacek;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;4;13:28:38.088;13:28:38.088;9:44.796;584,796;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;47.837;N;192;;50.460;N;222;;1:17.170;N;187;;11.608;N;249;;2:06.274;N;186;;41.560;N;234;;2:56.975;N;202;;21.288;N;263;;31.624;J;;;;N;;N;;N;9:33.193;86;N;0;;            ;;4;0;0;0;0;1;4;9:33.193
181;Köpp;3;Köppen;Alexander;Schaflitzl;Andreas;Pydys;Jacek;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;5;13:51:01.389;13:51:01.389;10:21.039;621,039;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;48.971;N;178;;1:04.919;N;183;;1:22.279;N;172;;12.751;N;233;;2:10.196;N;185;;40.664;N;206;;3:06.107;N;197;;21.567;N;262;;33.585;N;;;;N;;N;;N;9:33.193;86;N;0;;            ;;5;0;0;0;0;1;5;9:33.193
200;Krol;4;Kroll;Michael;Kroll;Martin;Prinz;Chantal;Prinz;Alexander;Schw;Hofor Racing;PRO-AM                                                      ;BMW M3 e46 GTR;1;13:00:31.608;13:00:31.608;9:22.495;562,495;N;SP 6                                                        ;0000SP 6                                                        ;;SP 6    ;46.445;N;200;;48.041;J;219;;1:12.245;N;194;;11.428;J;248;;2:03.744;N;190;;38.789;J;233;;2:48.337;N;209;;21.578;J;250;;31.888;N;;;;N;;N;;N;9:11.069;63;N;0;;            ;;1;0;0;0;0;1;1;9:11.069
